logFC	AveExpr	t	P.Value	adj.P.Val	B	rank	DGE.pval	DGE.padj
PrileiEVm009110t1	2.16160261804952	7.4648609560789	5.02771916234623	0.00000576778651765861	0.00026372420251951	3.82914042965923	113246.162778037	up	UP
PrileiEVm017624t1	3.05901716696859	6.14648626174074	4.99890725142753	0.00000638866457879074	0.000290148971843242	3.73615052384856	158903.397187362	up	UP
PrileiEVm010969t1	2.4596912183283	9.36017568699376	4.99603516203225	0.00000645404407047911	0.000291542356344975	3.71798658033469	127662.108318065	up	UP
PrileiEVm011011t1	2.29277703212244	5.07912882935908	4.9874435426333	0.00000665357234787312	0.000298479820665509	3.70349524613165	118695.808595343	up	UP
PrileiEVm019884t1	1.79206184669645	5.31255813579611	4.98502905102444	0.00000671072845632701	0.000298479820665509	3.69495697138706	92707.4870603712	up	UP
PrileiEVm005208t1	2.86083028987063	6.01240700162635	4.98488316310128	0.0000067141973465581	0.000298479820665509	3.69022207894778	147990.919624815	up	UP
PrileiEVm017905t1	2.21322107993032	6.26153744323568	4.97705449584726	0.00000690295272951026	0.000305255835964975	3.66412392391692	114223.56753414	up	UP
PrileiEVm011900t1	2.21757147577475	5.26679851659135	4.96729950987425	0.00000714546222416995	0.000314325516269508	3.63590298306263	114115.55560746	up	UP
PrileiEVm021584t1	2.00938853434131	5.65739386713171	4.96573349510454	0.00000718516544775815	0.000314425833812833	3.62916629722137	103354.169744367	up	UP
PrileiEVm003978t1	2.77225682167515	5.2085652186921	4.961169175789	0.00000730212532840372	0.000317402257637891	3.61531585308515	142398.37766208	up	UP
PrileiEVm011887t1	2.43271351462687	5.18267443079733	4.96014074484294	0.00000732873577502392	0.000317402257637891	3.61218745885857	124919.131926541	up	UP
PrileiEVm012870t1	2.94714428313602	6.73266368669621	4.95305630334921	0.00000751465043004356	0.000323785091862697	3.58117069581066	151014.361373838	up	UP
PrileiEVm009898t1	2.58958983902026	4.62998986905978	4.94563031327767	0.00000771450110768215	0.000330700195442579	3.5663626986095	132397.75652724	up	UP
PrileiEVm001653t1	2.21370644321437	7.902380085766	4.94232089597555	0.00000780523822170083	0.000332891429130611	3.54293866618475	113067.576613194	up	UP
PrileiEVm003285t1	2.60816694511504	5.72921036172364	4.93083952314915	0.00000812823321208922	0.00034491623963623	3.5121610582548	132755.797771437	up	UP
PrileiEVm023746t1	2.76475723277094	5.45736609683324	4.92314510877459	0.000008352001698966	0.000352630745099057	3.48797386915673	140400.162400522	up	UP
PrileiEVm000170t1	2.20024757240676	7.76826396622762	4.92101969756237	0.00000841487171964796	0.000353508760942411	3.47252923746366	111661.519187143	up	UP
PrileiEVm000022t1	2.6883039923087	6.01913565212823	4.91727474310754	0.00000852678071345739	0.000356427918181438	3.46593739618308	136275.906691155	up	UP
PrileiEVm007179t1	2.2112361015795	5.27976666233153	4.89951318302541	0.00000907775632701446	0.000377308158414287	3.41124418667768	111490.999196241	up	UP
PrileiEVm014925t1	1.93837629452757	5.33665308989664	4.89831649682841	0.00000911610999263274	0.000377308158414287	3.40723177987733	97697.8567534214	up	UP
PrileiEVm002750t1	2.5632771459268	6.10451564952967	4.88338848243324	0.00000960812715529748	0.000395722962543184	3.3533374425145	128608.874456264	up	UP
PrileiEVm000848t1	2.41664200795305	4.98783530024704	4.86476691881946	0.0000102585282068282	0.000418408514532866	3.29749932544668	120564.214255383	up	UP
PrileiEVm013088t1	2.6889427320193	8.38883728944458	4.86777805938129	0.0000101505040837419	0.000416022123471217	3.2931493855288	134272.688476285	up	UP
PrileiEVm016150t1	2.29458938524523	5.18293586585195	4.85743713676034	0.000010526219227309	0.000426278373621505	3.27257132558099	114218.408889734	up	UP
PrileiEVm002496t1	2.25461447257015	5.52753465410117	4.85671522622911	0.0000105529518820844	0.000426278373621505	3.26840246984793	112203.730990721	up	UP
PrileiEVm023592t1	2.24404032993395	6.40191399285647	4.85524210339543	0.0000106077090257615	0.00042644005375334	3.25953371479848	111627.057496982	up	UP
PrileiEVm000070t1	3.0473037096085	5.59451479933735	4.84580494606966	0.0000109651664604959	0.000437409105835914	3.23109874253881	151145.799922062	up	UP
PrileiEVm001811t1	1.99148441716328	5.79020960681254	4.84529837470932	0.0000109846847573647	0.000437409105835914	3.22996794493438	98761.9422020862	up	UP
PrileiEVm030332t1	2.07545344123699	5.68391110231786	4.84351154909333	0.0000110538039793027	0.000438085193557083	3.22447567451481	102869.605765892	up	UP
PrileiEVm003770t1	2.53097735803335	5.84145292295803	4.83439836883781	0.0000114130161634885	0.000447694779570986	3.19292273535274	125096.075956017	up	UP
PrileiEVm004565t1	2.67675231353539	5.74445352457417	4.83393873163127	0.0000114314337022638	0.000447694779570986	3.19176863968875	132282.403792992	up	UP
PrileiEVm002356t1	2.75078582878587	7.34733726551675	4.8333236160155	0.0000114561268278698	0.000447694779570986	3.18237143979789	135915.287646922	up	UP
PrileiEVm004179t1	2.61633727519651	5.09525410287729	4.82987021813932	0.000011595733856154	0.000451052573423176	3.18194418136881	129134.604967556	up	UP
PrileiEVm006766t1	2.80939498364592	6.09833045771337	4.81781192247189	0.0000120964090587	0.000466625639269625	3.13677067902636	138147.602608171	up	UP
PrileiEVm011779t1	2.85498823415162	8.5192579074405	4.81755831116568	0.0000121071636944511	0.000466625639269625	3.12639865704315	140378.560549565	up	UP
PrileiEVm009558t1	2.76269927870782	5.27212645842705	4.81330546769137	0.0000122889126129388	0.00047146777978955	3.12635907842473	135661.976333613	up	UP
PrileiEVm001434t1	2.65812618154758	4.9516655081063	4.803075969218	0.0000127371040987971	0.000485274480743191	3.09472547767458	130113.397337784	up	UP
PrileiEVm023985t1	1.97436582103166	6.56763821046985	4.80246662840668	0.0000127643013858897	0.000485274480743191	3.08550567238851	96625.5215242774	up	UP
PrileiEVm000110t1	1.90125294138055	8.28187479695423	4.79818098660469	0.0000129572011774325	0.000490389208526073	3.06547683895405	92923.5245352844	up	UP
PrileiEVm000630t1	2.00237864189934	6.37085574319298	4.79610229543985	0.0000130517907660886	0.000491754018012002	3.06538441664014	97802.7786579314	up	UP
PrileiEVm013567t1	2.09927119903717	5.59137451578777	4.79393378868217	0.0000131511886165951	0.000493286994449249	3.06184257593834	102466.161832699	up	UP
PrileiEVm001050t1	2.7172839866242	4.63074952454697	4.79022739755326	0.0000133227988847382	0.000497502916575869	3.05430900312716	132478.586521966	up	UP
PrileiEVm008871t1	2.15910431970252	6.42061601718335	4.78626401829681	0.0000135087362479934	0.000502214167945312	3.03258382773896	105135.107872469	up	UP
PrileiEVm015388t1	3.47702372323867	7.77132978724958	4.781699357652	0.000013726034299251	0.00050804467040664	3.00910499593031	169068.711107446	up	UP
PrileiEVm003614t1	2.4352172532875	5.4376235495329	4.77310503347755	0.0000141444966494292	0.000521237108984667	2.99406411132589	118093.729953069	up	UP
PrileiEVm001767t1	3.32888446188243	7.49745944327029	4.76256400154204	0.0000146748394139974	0.000538419217276882	2.94769053580126	160899.188479208	up	UP
PrileiEVm011649t1	2.83201543557241	4.91502156698678	4.75343127975464	0.0000151500402046714	0.000552699651224746	2.93223122774792	136491.425529436	up	UP
PrileiEVm016486t1	2.63216526694432	5.01415664062377	4.75102528913507	0.0000152777185975021	0.000552699651224746	2.92398706744831	126763.539270036	up	UP
PrileiEVm002099t1	1.98223869017703	7.6162308890148	4.75225368590987	0.0000152124002961353	0.000552699651224746	2.91654890300869	95500.3403181968	up	UP
PrileiEVm005992t1	2.15087965294488	6.70855966446814	4.75009840327027	0.0000153271862336784	0.000552699651224746	2.91269551632704	103554.908882976	up	UP
PrileiEVm003909t1	2.17337560236103	8.50320073528251	4.74348324235431	0.0000156848193690025	0.000563178856146833	2.88453534420373	104420.275887997	up	UP
PrileiEVm010767t1	2.22694951749892	5.4628976981746	4.73462231551189	0.0000161766955831408	0.000575917780887919	2.86827162174398	106695.605194139	up	UP
PrileiEVm007872t1	2.68320635684991	6.07415673544989	4.73572361038152	0.0000161147495351576	0.000575917780887919	2.86766544043266	128600.082111911	up	UP
PrileiEVm003294t1	1.93515066208246	6.18823160940446	4.73287126416844	0.0000162756698038559	0.000576996530345979	2.8590766804123	92663.9372524717	up	UP
PrileiEVm006129t1	2.66001154370929	5.00364788971782	4.72857809662612	0.000016520847245067	0.00058038045736996	2.85089968247188	127200.89242018	up	UP
PrileiEVm009135t1	2.32811496565387	7.06320836912921	4.72791562066713	0.0000165590010923487	0.00058038045736996	2.83809454953214	111306.381810665	up	UP
PrileiEVm004841t1	3.28025581986771	8.54854616092352	4.72758020414037	0.000016578351555438	0.00058038045736996	2.82942285517385	156811.273249848	up	UP
PrileiEVm021808t1	3.25633853914331	5.72863950188785	4.72347585469807	0.0000168169354408136	0.000585474239274348	2.82881993813956	155465.845053231	up	UP
PrileiEVm007769t1	2.40682096683111	5.46130497332365	4.72168002693359	0.0000169223802387203	0.000585474239274348	2.82581791451304	114842.390280188	up	UP
PrileiEVm003075t1	1.83517234416356	5.65104502691001	4.7215014375661	0.0000169329017071729	0.000585474239274348	2.82507258817581	87561.002044698	up	UP
PrileiEVm013170t1	2.10073273076744	8.88305227299997	4.71866438627083	0.0000171009061280777	0.000588859890525038	2.80228111614513	100141.527552068	up	UP
PrileiEVm002653t1	2.58791769785551	5.25536425117253	4.70950504978756	0.0000176545182851237	0.000603671915374861	2.78682405264917	123007.458091623	up	UP
PrileiEVm008264t1	2.04143440683222	5.24546467492083	4.70800885430265	0.0000177466035583898	0.000603671915374861	2.78302108848886	96986.1959623695	up	UP
PrileiEVm016613t1	2.05401383945939	6.83896660768317	4.70812452669063	0.0000177394676158586	0.000603671915374861	2.77507491912981	97587.4179675278	up	UP
PrileiEVm006180t1	1.76347007960781	5.64198452857902	4.70400948822545	0.0000179950637681984	0.000608399512525083	2.76832543470208	83673.9502910044	up	UP
PrileiEVm006746t1	1.78697106401388	6.54664908050235	4.70344497968812	0.0000180304068815456	0.000608399512525083	2.76170408992986	84773.808505565	up	UP
PrileiEVm010413t1	1.922426023922	5.80021349098294	4.69971056611084	0.000018265930737299	0.000613881400219145	2.75309043816319	91091.431018274	up	UP
PrileiEVm007084t1	2.03982791488389	6.82591450139043	4.69372820236024	0.0000186495185942066	0.000624275917245116	2.7282110427111	96470.2419583766	up	UP
PrileiEVm006114t1	2.54673552622149	5.16276124460051	4.69003775463223	0.0000188900690049011	0.000629818888012615	2.72445112823035	120301.838500741	up	UP
PrileiEVm012541t1	2.57241263928245	5.55928976784769	4.6868860907363	0.0000190979019989405	0.000634231512233591	2.7118244542152	121392.521320798	up	UP
PrileiEVm025108t1	1.74700628530307	5.40149312224382	4.66965492206156	0.0000202743624714396	0.000668020366607983	2.65786349052892	81987.9272718652	up	UP
PrileiEVm006553t1	3.16256537464865	5.27857804175131	4.6698535926915	0.000020260402493812	0.000668020366607983	2.6572763138822	148430.323085959	up	UP
PrileiEVm001401t1	3.01825781792701	4.73506402450151	4.65863836942575	0.0000210633657310504	0.000688616338024457	2.62434263786413	141147.988726319	up	UP
PrileiEVm005455t1	2.83214054626819	11.5070374909647	4.66042562726912	0.0000209333522149352	0.000687039161366742	2.60713365856535	132520.422115764	up	UP
PrileiEVm005327t1	1.98737655413089	5.65744856383398	4.63119259537815	0.0000231619303768016	0.000754288910953052	2.53136017577264	92119.3798134943	up	UP
PrileiEVm000631t1	2.8206316456701	4.5567583911801	4.62582084069537	0.0000235959530339702	0.000765456360584625	2.51967134927375	130515.209120963	up	UP
PrileiEVm023936t1	3.19750579162914	7.79306806904861	4.61595469761384	0.0000244139144240671	0.000788945034580814	2.46850862067968	147480.560692125	up	UP
PrileiEVm012922t1	2.14295714558232	7.26916096868669	4.60999908905709	0.0000249210152114312	0.0008022466276109	2.45386536452889	98649.6236253189	up	UP
PrileiEVm016851t1	2.33509584150114	6.73628125268196	4.6080044018637	0.0000250931465057052	0.000804704644812729	2.44974149614559	107424.797031342	up	UP
PrileiEVm006988t1	1.97769863658145	6.6753480121051	4.59715303762148	0.000026050112626407	0.000832216906034493	2.41560035159836	90661.4709344601	up	UP
PrileiEVm002665t1	1.95742386773244	6.88934521481867	4.58296121235347	0.0000273556352432406	0.000870613815582226	2.36875900460149	89316.3349266972	up	UP
PrileiEVm003482t1	1.96339601048637	5.3925547789723	4.57712779314497	0.0000279106023076762	0.0008849240776947	2.35830817158582	89417.5856663733	up	UP
PrileiEVm011321t1	2.68369551114905	5.80958699975953	4.5725663303949	0.0000283522082087605	0.000892956357701761	2.3397150226433	122038.721519184	up	UP
PrileiEVm004593t1	1.61069749649883	5.88686015825619	4.57022174581725	0.0000285818408503835	0.0008960620403915	2.33386442754752	73188.6414456767	up	UP
PrileiEVm008455t1	2.4676188825204	6.80968381638213	4.57231743866496	0.0000283764993461521	0.000892956357701761	2.33355346022457	112203.646805823	up	UP
PrileiEVm012897t1	3.08030268982053	5.40407444680923	4.56694924533379	0.0000289053946960025	0.000899915744329375	2.32371847604644	139815.588913606	up	UP
PrileiEVm016274t1	2.55158628649169	5.00971379055828	4.56438950736495	0.0000291609679574151	0.000904097611727682	2.31913568741432	115719.491874396	up	UP
PrileiEVm010701t1	2.54563145868161	7.55293514006908	4.56681264690108	0.0000289189777396966	0.000899915744329375	2.31206694349856	115541.555008558	up	UP
PrileiEVm002038t1	1.94434380577356	5.52237565848811	4.56004227284635	0.0000296000762334951	0.00091433764894789	2.30255452428829	88053.6373499994	up	UP
PrileiEVm001808t1	3.1027903052442	5.14744735793067	4.55596603649197	0.000030017672988436	0.000923840617028717	2.29013690676564	140327.507300944	up	UP
PrileiEVm017265t1	2.25445736350156	5.15762358408914	4.54977345059666	0.0000306631122160765	0.000940260835180565	2.27151453732925	101752.312692344	up	UP
PrileiEVm012332t1	3.19527409523056	4.97480089290141	4.54790559014353	0.0000308604410682859	0.000942870639475411	2.26513621859739	144125.965316523	up	UP
PrileiEVm009136t1	2.67318917537478	7.34537597578869	4.54450162176141	0.0000312232442127101	0.000950498905344893	2.24068297682729	120441.125705672	up	UP
PrileiEVm000357t1	1.6534045242113	6.21939790025224	4.53202674957271	0.0000325887809480375	0.000988487139080905	2.20908539388005	74187.1347837195	up	UP
PrileiEVm018934t1	2.13346004299405	5.6948931430397	4.52187237600924	0.0000337431888355704	0.00101982112444771	2.17859131146545	95404.3622764586	up	UP
PrileiEVm012479t1	3.01329664696831	5.12087190621	4.51970591938076	0.0000339946002907781	0.00102373703097892	2.17389497146819	134651.874471963	up	UP
PrileiEVm018049t1	2.62640807078787	5.53555152111806	4.51666231471843	0.000034350892605605	0.00103077214168676	2.16213680885548	117244.483952912	up	UP
PrileiEVm013357t1	2.05995421602762	5.61248882429061	4.51489540024242	0.00003455940115572	0.0010333383932753	2.15713050943209	91903.4934847245	up	UP
PrileiEVm012537t1	2.02167779860386	5.35787795907065	4.51221643139958	0.0000348778962413438	0.00103637038070075	2.15006343446018	90115.2713457909	up	UP
PrileiEVm010256t1	1.87125033937365	5.86382989110119	4.5119686351746	0.0000349075003259119	0.00103637038070075	2.1464835670739	83403.148002809	up	UP
PrileiEVm005375t1	1.86761216892396	5.67103506383709	4.50816022428766	0.000035365584938136	0.00104260226193059	2.13544778186815	83135.2458173393	up	UP
PrileiEVm006634t1	2.34217829551443	7.20424051735172	4.50819333934658	0.0000353615766177288	0.00104260226193059	2.1256207033441	104261.326226634	up	UP
PrileiEVm002498t1	2.01629144994684	5.25749868269553	4.50148985223306	0.0000361820840519847	0.0010580707134067	2.11643554832329	89553.7142321253	up	UP
PrileiEVm000456t1	1.69984856592117	8.3357066689	4.50320292258354	0.000035970654475076	0.00105673230384472	2.10690569498645	75542.1484156254	up	UP
PrileiEVm015922t1	2.42391762877756	6.95279571392035	4.50079591848515	0.000036268074918011	0.0010580707134067	2.10305393885099	107633.468344982	up	UP
PrileiEVm018322t1	2.7532618313416	7.24384382619229	4.49509205919883	0.0000369824800126728	0.00107517922860372	2.08224447089818	122024.67363633	up	UP
PrileiEVm000066t1	2.04533326822705	7.02482129577852	4.49220798022793	0.0000373489156551761	0.00108208823908548	2.07597093807345	90561.671141018	up	UP
PrileiEVm009943t1	2.22027653557017	4.97256328179751	4.48632716388674	0.0000381071059163288	0.00110026083817524	2.06979274238879	98113.8876211727	up	UP
PrileiEVm007716t1	1.78259900893536	6.24521334169406	4.48178335460153	0.0000387031805647338	0.00111364425720854	2.04768993243155	78652.7843800249	up	UP
PrileiEVm008343t1	2.18588029950538	6.53372593468278	4.47104258850233	0.0000401485738208627	0.00115129118512931	2.01060708942995	96098.5086903157	up	UP
PrileiEVm019189t1	2.05000660243932	5.78508796757325	4.46541451711181	0.0000409268258730348	0.00116961629586816	1.99766638050936	89954.1244077487	up	UP
PrileiEVm021615t1	2.40382005025736	7.7350140307032	4.43680024527798	0.0000451167143550335	0.00128498520003726	1.89485959693972	104461.907346401	up	UP
